Bucketed Score,Intersection,Lat,Long,Raw Score,Accidents,Traffic
2.0,MacDougal Street & Washington Square South,40.7310432,-73.9996039,0.0004,18,50570
2.0,12th Avenue,40.7636177,-73.9989689,0.0004,51,143591
2.0,Avenue A & East 6th Street,40.725473,-73.983958,0.0004,41,115508
2.0,Spring Street & Washington Street,40.7260808,-74.0099015,0.0004,17,47996
2.0,Greenwich Street & Spring Street,40.7260025,-74.0090917,0.0004,17,48051
2.0,West Street,40.7369494,-74.009834,0.0004,33,93391
2.0,1st Avenue & East 38th Street,40.7463089,-73.9716668,0.0004,66,186802
2.0,3rd Avenue & East 79th Street,40.7742971,-73.9573098,0.0004,100,283113
2.0,1st Avenue & East 25th Street,40.738172,-73.977603,0.0004,81,229575
2.0,Greenwich Street,40.72747,-74.008845,0.0004,6,17010
2.0,FDR Drive,40.7427908,-73.972473,0.0004,69,195619
2.0,8th Avenue & West 17th Street,40.741668,-74.001129,0.0004,78,221801
2.0,Avenue C,40.7271037,-73.9766295,0.0004,18,51241
2.0,East 61st Street,40.7614413,-73.9624232,0.0004,3,8559
2.0,1st Avenue & East 9th Street,40.728194,-73.984875,0.0003,46,131496
2.0,Battery Place & Greenwich Street,40.7048267,-74.0149772,0.0003,2,5721
2.0,Christopher Street & Greenwich Avenue,40.73407,-73.999653,0.0003,13,37284
2.0,Henry Hudson Parkway,40.8635153,-73.9335844,0.0003,15,43026
2.0,Central Park West & West 85th Street,40.7846108,-73.9698592,0.0003,47,135091
2.0,5th Avenue & West 49th Street,40.757912,-73.977655,0.0003,182,524207
2.0,12th Avenue,40.7562891,-74.0052924,0.0003,72,207922
2.0,Avenue C & East 3rd Street,40.7216783,-73.9806076,0.0003,58,167728
2.0,12th Avenue & West 39th Street,40.7601759,-74.0027616,0.0003,108,312650
2.0,East 52nd Street & Park Avenue,40.7583902,-73.9729652,0.0003,75,217351
2.0,West 61st Street,40.7712531,-73.9859388,0.0003,1,2902
2.0,Central Park West,40.7878713,-73.9674764,0.0003,33,95831
2.0,Bleecker Street & Laguardia Place,40.7280695,-73.9989542,0.0003,50,145287
2.0,East 88th Street & York Avenue,40.7772273,-73.9461727,0.0003,31,90164
2.0,1st Avenue & East 12th Street,40.7300191,-73.983536,0.0003,85,247582
2.0,11th Avenue & West 18th Street,40.7453774,-74.008126,0.0003,76,222381
2.0,6th Avenue & West 15th Street,40.738044,-73.996337,0.0003,57,166847
2.0,Canal Street & Hudson Street,40.7236541,-74.0079472,0.0003,7,20536
2.0,East 77th Street & Madison Avenue,40.7750035,-73.9630866,0.0003,65,190717
2.0,3rd Avenue & East 64th Street,40.7646823,-73.9642995,0.0003,62,181940
2.0,7th Avenue & West 56th Street,40.7648393,-73.9805314,0.0003,69,202651
2.0,Broadway & West 220th Street,40.8722414,-73.9126036,0.0003,2,5889
2.0,12th Avenue & West 125th Street,40.8180399,-73.9604588,0.0003,2,5904
2.0,East 46th Street & Park Avenue,40.7547208,-73.975907,0.0003,107,317787
2.0,3rd Avenue & East 76th Street,40.7723386,-73.9587132,0.0003,62,184230
2.0,1st Avenue & East 78th Street,40.771655,-73.9531865,0.0003,65,193154
2.0,Spring Street & Sullivan Street,40.725252,-74.003376,0.0003,18,53490
2.0,East 86th Street & East End Avenue,40.774936,-73.944765,0.0003,14,41673
2.0,12th Avenue & Henry Hudson Parkway,40.7714781,-73.9942334,0.0003,154,459493
2.0,Broadway & East 4th Street,40.728412,-73.994252,0.0003,31,92568
2.0,South Street & Whitehall Street,40.7016074,-74.0120124,0.0003,51,152311
2.0,East 24th Street,40.7381645,-73.9794854,0.0003,1,2990
2.0,Fletcher Street & Water Street,40.706375,-74.005691,0.0003,6,17946
2.0,Watts Street & West Street,40.7242763,-74.0112346,0.0003,25,74786
2.0,Avenue A & East 3rd Street,40.723649,-73.985286,0.0003,70,210524
2.0,6th Avenue & West 54th Street,40.762396,-73.978601,0.0003,181,545385
2.0,Allen Street & Rivington Street,40.7205327,-73.9898571,0.0003,2,6043
2.0,Broad Street & South Street,40.7017938,-74.0111561,0.0003,66,199506
2.0,Greenwich Street & West 10th Street,40.733588,-74.007344,0.0003,13,39494
2.0,6th Avenue,40.730581,-74.001684,0.0003,20,60811
2.0,10th Avenue,40.745231,-74.00596,0.0003,37,112550
2.0,North End Avenue & River Terrace,40.7151089,-74.0159512,0.0003,11,33676
2.0,1st Avenue & East 101st Street,40.786438,-73.942395,0.0003,42,129476
2.0,Varick Street,40.7244132,-74.0059302,0.0003,2,6171
2.0,1st Avenue & East 93rd Street,40.7813273,-73.9461283,0.0003,47,145026
2.0,Mercer Street & West 4th Street,40.72881,-73.995061,0.0003,19,58780
2.0,12th Avenue & West 29th Street,40.7537772,-74.0070352,0.0003,76,236161
2.0,3rd Avenue & East 82nd Street,40.776235,-73.9558695,0.0003,53,164729
2.0,Central Park West,40.7839788,-73.9703286,0.0003,44,137037
2.0,3rd Avenue & East 62nd Street,40.7634317,-73.9652142,0.0003,64,199499
2.0,East 47th Street & Madison Avenue,40.7559713,-73.9769665,0.0003,56,175498
2.0,East 73rd Street & York Avenue,40.7675414,-73.953249,0.0003,83,260450
2.0,East 84th Street & Madison Avenue,40.779542,-73.959774,0.0003,50,157693
2.0,12th Avenue & West 26th Street,40.7517888,-74.0080144,0.0003,98,309263
2.0,Broadway & East 12th Street,40.733214,-73.991114,0.0003,57,179925
2.0,Broadway & West 32nd Street,40.7482903,-73.9881952,0.0003,48,151525
2.0,Broadway & West 25th Street,40.7430424,-73.9891546,0.0003,25,78982
2.0,1st Avenue & East 75th Street,40.7697674,-73.9545659,0.0003,60,189683
2.0,East 89th Street & Madison Avenue,40.7827919,-73.9574044,0.0003,34,107536
2.0,Renwick Street & Spring Street,40.7259304,-74.0083464,0.0003,13,41208
2.0,Broadway & West 125th Street,40.8158075,-73.9583909,0.0003,2,6343
2.0,1st Avenue & East 81st Street,40.7736444,-73.9517323,0.0003,57,180914
2.0,1st Avenue & East 109th Street,40.791558,-73.938649,0.0003,38,120683
2.0,East 60th Street & Marginal Street,40.7593048,-73.9592537,0.0003,57,181280
2.0,8th Avenue & West 51st Street,40.7629156,-73.9856481,0.0003,77,246006
2.0,1st Avenue & East 45th Street,40.7507465,-73.9683941,0.0003,58,185362
2.0,10th Avenue & West 49th Street,40.7640441,-73.9922513,0.0003,79,252477
2.0,1st Avenue & East 51st Street,40.7545045,-73.9656965,0.0003,66,210939
2.0,6th Avenue & West 53rd Street,40.761771,-73.979057,0.0003,179,572548
2.0,Manhattan Avenue & West 112th Street,40.8024641,-73.958674,0.0003,18,57602
2.0,12th Avenue & West 49th Street,40.7661012,-73.9971547,0.0003,57,182441
2.0,Hamilton Terrace & West 141st Street,40.8217502,-73.9472408,0.0003,10,32064
2.0,3rd Avenue & East 80th Street,40.7749613,-73.9567991,0.0003,53,170734
2.0,FDR Drive,40.7175925,-73.9754056,0.0003,39,125691
2.0,Morton Street & West Street,40.7312869,-74.0103381,0.0003,34,109687
2.0,West 70th Street,40.7791769,-73.9871122,0.0003,9,29037
2.0,West 91st Street & West End Ave.,40.7920701,-73.9755518,0.0003,17,55106
2.0,East 32nd Street & Park Avenue South,40.7458297,-73.9823187,0.0003,61,198013
2.0,East 47th Street & Vanderbilt Avenue,40.7555872,-73.9760685,0.0003,35,113690
2.0,1st Avenue & East 99th Street,40.7851721,-73.9433191,0.0003,41,133343
2.0,Malcolm X Boulevard & West 121st Street,40.8052502,-73.9474392,0.0003,2,6514
2.0,Mercer Street & Washington Place,40.729406,-73.994547,0.0003,10,32655
2.0,East 57th Street & Sutton Place,40.757364,-73.960671,0.0003,54,176617
2.0,East End Avenue,40.776235,-73.943819,0.0003,13,42599
2.0,Astor Place & Broadway,40.730079,-73.992841,0.0003,26,85301
2.0,Minetta Lane,40.730246,-74.00102,0.0003,2,6601
2.0,South Street,40.7042568,-74.0062889,0.0003,3,9913
2.0,6th Avenue & Bleecker Street,40.7296932,-74.0021986,0.0003,17,56332
2.0,Christopher Street & Greenwich Street,40.7328706,-74.0075146,0.0003,15,49817
2.0,Henry Hudson Parkway,40.8499103,-73.9431426,0.0003,13,43178
2.0,East 16th Street & Union Square East,40.7359443,-73.9893605,0.0003,73,243084
2.0,Bialystoker Place & Delancey Street,40.716976,-73.982289,0.0003,1,3330
2.0,Central Park West,40.7866014,-73.9683983,0.0003,33,109944
2.0,Gold Street,40.7104485,-74.0039392,0.0003,2,6666
2.0,Henry Hudson Parkway,40.8540612,-73.9403638,0.0003,13,43438
2.0,East 43rd Street & Madison Avenue,40.753481,-73.978783,0.0003,39,130530
2.0,East 18th Street & Park Avenue South,40.7371659,-73.9886195,0.0003,66,220928
2.0,1st Avenue & East 85th Street,40.7761941,-73.9498734,0.0003,52,175480
2.0,West Street,40.735291,-74.0099713,0.0003,26,87792
2.0,Mercer Street & West 3rd Street,40.728194,-73.995593,0.0003,27,91215
2.0,East 48th Street & Madison Avenue,40.756606,-73.976504,0.0003,58,196015
2.0,East 30th Street & Park Avenue South,40.7445777,-73.9832289,0.0003,49,165867
2.0,6th Avenue & West 51st Street,40.7605248,-73.9799722,0.0003,155,525414
2.0,East 35th Street & Madison Avenue,40.748432,-73.982473,0.0003,66,224511
2.0,Christopher Street & Gay Street,40.7339701,-74.0003713,0.0003,5,17036
2.0,10th Avenue & West 50th Street,40.7646694,-73.9917953,0.0003,62,211364
2.0,FDR Drive,40.7359375,-73.9748157,0.0003,141,481350
2.0,1st Avenue,40.781947,-73.94567,0.0003,39,133445
2.0,Central Park West & West 83rd Street,40.7833496,-73.9707906,0.0003,53,181665
2.0,1st Avenue & East 80th Street,40.7730148,-73.9521898,0.0003,58,198881
2.0,East 78th Street & Madison Avenue,40.7756284,-73.9626301,0.0003,53,182534
2.0,Grand Street & Sullivan Street,40.7230395,-74.0052482,0.0003,1,3453
2.0,5th Avenue & 79th Street Transverse Road,40.7770004,-73.9637494,0.0003,95,330051
2.0,12th Avenue & West 52nd Street,40.7679669,-73.9957765,0.0003,110,382641
2.0,East 85th Street & Madison Avenue,40.780173,-73.959311,0.0003,44,153059
2.0,East 59th Street & Queensboro Bridge Outer Roadway,40.7600363,-73.9629232,0.0003,2,6969
2.0,Avenue B & East 6th Street,40.724494,-73.981637,0.0003,33,115285
2.0,11th Avenue & West 21st Street,40.7475038,-74.0077312,0.0003,51,178404
2.0,Broadway,40.72958,-73.993262,0.0003,24,84148
2.0,1st Avenue & East 35th Street,40.7444619,-73.9730148,0.0003,51,180302
2.0,11th Avenue & West 51st Street,40.766505,-73.994173,0.0003,82,290202
2.0,3rd Avenue & East 83rd Street,40.7768695,-73.9554065,0.0003,46,163435
2.0,Morton Street & Washington Street,40.7311535,-74.0089252,0.0003,17,60410
2.0,West 89th Street & West End Ave.,40.7908141,-73.976449,0.0003,13,46417
2.0,Riverside Drive & West 122nd Street,40.812624,-73.963016,0.0003,36,128738
2.0,Gouverneur Lane & Water Street,40.704672,-74.008126,0.0003,10,35935
2.0,East 94th Street & Madison Avenue,40.7859253,-73.9551138,0.0003,24,86324
2.0,1st Avenue & East 77th Street,40.7710299,-73.9536447,0.0003,53,190650
2.0,1st Avenue & East 37th Street,40.7456771,-73.9721195,0.0003,65,234413
2.0,Albany Street,40.7103718,-74.017553,0.0003,1,3618
2.0,Battery Place & West Street,40.7047995,-74.0164046,0.0003,1,3620
2.0,York Avenue,40.7797677,-73.9443278,0.0003,47,170191
2.0,East 40th Street & Lexington Avenue,40.7501558,-73.9769869,0.0003,65,235531
2.0,1st Avenue & East 84th Street,40.7755651,-73.9503382,0.0003,56,203213
2.0,East 36th Street & Lexington Avenue,40.747684,-73.978788,0.0003,62,225291
2.0,6th Avenue & West 13th Street,40.736668,-73.997341,0.0003,88,319938
2.0,Central Park West & Central Park West 72nd Approach,40.7762171,-73.9759585,0.0003,77,280815
2.0,East 45th Street & Lexington Avenue,40.753367,-73.974648,0.0003,87,318017
2.0,3rd Avenue & East 75th Street,40.7717042,-73.9591761,0.0003,50,183014
2.0,3rd Avenue & East 81st Street,40.7755929,-73.9563381,0.0003,45,164996
2.0,East 4th Street & Lafayette Street,40.727867,-73.993147,0.0003,71,260719
2.0,Water Street,40.711304,-73.983914,0.0003,3,11024
2.0,6th Avenue & West 56th Street,40.7636462,-73.9776851,0.0003,163,600224
2.0,Malcolm X Boulevard & West 126th Street,40.8084107,-73.9449093,0.0003,2,7400
2.0,Central Park West & West 87th Street,40.7859744,-73.9688609,0.0003,31,115001
2.0,1st Avenue & East 89th Street,40.7788085,-73.9479669,0.0003,44,163442
2.0,East 46th Street & Lexington Avenue,40.7539937,-73.9741902,0.0003,45,167793
2.0,Hudson Street & West 14th Street,40.7408505,-74.0051265,0.0003,27,100756
2.0,York Avenue,40.761789,-73.957441,0.0003,60,224215
2.0,6th Avenue & West 50th Street,40.7599106,-73.9804176,0.0003,136,509656
2.0,7th Avenue South,40.7327106,-74.0033488,0.0003,4,15002
2.0,Broadway & East 13th Street,40.733978,-73.990945,0.0003,59,221470
2.0,FDR Drive,40.7974207,-73.9293305,0.0003,48,180349
2.0,East 90th Street & Madison Avenue,40.783417,-73.956945,0.0003,27,101476
2.0,Broadway & West 3rd Street,40.7278217,-73.9947585,0.0003,36,135727
2.0,5th Avenue & East 10th Street,40.733437,-73.995489,0.0003,38,143396
2.0,Bowery,40.7200948,-73.9941321,0.0003,1,3775
2.0,East 59th Street & Riverview Terrace,40.758663,-73.959722,0.0003,48,181355
2.0,Clarkson Street & Greenwich Street,40.7296297,-74.0083997,0.0003,16,60462
2.0,West Street,40.7203353,-74.0122755,0.0003,43,162500
2.0,1st Avenue & East 54th Street,40.756377,-73.9643194,0.0003,83,314671
2.0,West 12th Street & West 4th Street,40.737544,-74.003866,0.0003,9,34175
2.0,12th Avenue & West 54th Street,40.7692786,-73.9948335,0.0003,98,372568
2.0,Vestry Street & Washington Street,40.7228729,-74.0104496,0.0003,7,26620
2.0,Riverside Drive & West 135th Street,40.8211505,-73.9575495,0.0003,35,133443
2.0,East 79th Street & York Avenue,40.7714021,-73.9504368,0.0003,78,298092
2.0,Henry Street & Montgomery Street,40.7137854,-73.9852151,0.0003,2,7644
2.0,1st Avenue & East 3rd Street,40.724584,-73.987502,0.0003,55,210552
2.0,Canal Street,40.7228854,-74.0067677,0.0003,5,19161
2.0,Broadway & East 20th Street,40.739177,-73.989765,0.0003,27,103520
2.0,Avenue B & East 14th Street,40.7294404,-73.9780305,0.0003,56,214766
2.0,Queens-Midtown Tunnel,40.745624,-73.9726034,0.0003,1,3837
2.0,1st Avenue,40.788319,-73.941019,0.0003,32,123110
2.0,Central Park West & West 89th Street,40.7872287,-73.9679448,0.0003,27,104109
2.0,West 10th Street & West Street,40.7331448,-74.0101602,0.0003,17,65596
2.0,5th Avenue & Broadway,40.7423149,-73.9890142,0.0003,29,111918
2.0,Liberty Street & South End Avenue,40.7111302,-74.0146457,0.0003,38,147039
2.0,Bond Street & Broadway,40.727211,-73.99527,0.0003,19,73573
2.0,8th Avenue & West 4th Street,40.7383899,-74.0038576,0.0003,4,15525
2.0,6th Avenue & West 52nd Street,40.7611421,-73.9795173,0.0003,140,545037
2.0,1st Avenue & East 83rd Street,40.7749252,-73.9507993,0.0003,50,195172
2.0,6th Avenue & West 58th Street,40.7650275,-73.9766802,0.0003,138,539412
2.0,East 74th Street & Madison Avenue,40.7730963,-73.964476,0.0003,51,199354
2.0,1st Avenue & East 114th Street,40.794698,-73.936361,0.0003,27,105717
2.0,East 95th Street & Madison Avenue,40.7865436,-73.9546622,0.0003,20,78411
2.0,Central Park West & West 91st Street,40.7884783,-73.9670288,0.0003,23,90340
2.0,FDR Drive,40.7642108,-73.9529131,0.0003,142,558373
2.0,East 93rd Street & Madison Avenue,40.7853035,-73.9555649,0.0003,24,94527
2.0,Adam Clayton Powell Jr. Boulevard & West 126th Street,40.8096077,-73.9477576,0.0003,1,3952
2.0,Clarkson Street & West Street,40.7298427,-74.0106787,0.0003,64,253326
2.0,1st Avenue & East 53rd Street,40.7557562,-73.9647927,0.0003,97,384189
2.0,East Broadway & Pike Street,40.7138684,-73.992495,0.0003,3,11903
2.0,East 33rd Street & Lexington Avenue,40.745734,-73.980209,0.0003,44,174631
2.0,Washington Square South,40.730669,-73.998842,0.0003,12,47802
2.0,Hanover Square & Pearl Street,40.704545,-74.009462,0.0003,8,31882
2.0,East 30th Street & Lexington Avenue,40.743876,-73.9815644,0.0003,43,171816
2.0,8th Avenue & West 18th Street,40.742254,-74.000703,0.0003,69,275997
2.0,4th Avenue & East 13th Street,40.733528,-73.989868,0.0002,76,304328
2.0,8th Avenue & West 15th Street,40.7404441,-74.0019892,0.0002,55,220366
2.0,East 76th Street & York Avenue,40.769462,-73.9518572,0.0002,61,244491
2.0,7th Avenue & West 58th Street,40.7662134,-73.9795321,0.0002,55,221680
2.0,10th Avenue & West Street,40.7388125,-74.0099059,0.0002,31,124971
2.0,FDR Drive,40.7471968,-73.9690294,0.0002,28,113325
2.0,1st Avenue & East 90th Street,40.7794342,-73.9475108,0.0002,44,178375
2.0,6th Avenue & West Washington Place,40.732315,-74.000511,0.0002,29,117951
2.0,East 46th Street & Vanderbilt Avenue,40.7549743,-73.9765158,0.0002,33,134413
2.0,Riverside Drive & West 79th Street,40.7849758,-73.9826602,0.0002,140,570424
2.0,6th Avenue & West 55th Street,40.763023,-73.9781397,0.0002,131,539790
2.0,East 91st Street & Madison Avenue,40.7840414,-73.9564889,0.0002,25,103136
2.0,Bowery,40.7209376,-73.9937177,0.0002,2,8252
2.0,1st Avenue & East 74th Street,40.7691042,-73.9550486,0.0002,74,307313
2.0,Montgomery Street & South Street,40.7107224,-73.9847108,0.0002,36,149507
2.0,6th Avenue & West 11th Street,40.735391,-73.998274,0.0002,61,253333
2.0,Malcolm X Boulevard & West 118th Street,40.8033718,-73.9488235,0.0002,2,8311
2.0,Cooper Square,40.72894,-73.9903444,0.0002,3,12493
2.0,West 83rd Street & West End Ave.,40.7869385,-73.9792937,0.0002,20,83367
2.0,FDR Drive,40.7374587,-73.974153,0.0002,65,271468
2.0,Riverside Boulevard & West 71st Street,40.78022,-73.9875649,0.0002,6,25094
2.0,Avenue B & East 12th Street,40.728106,-73.978998,0.0002,37,155338
2.0,1st Avenue & East 88th Street,40.7781772,-73.9484255,0.0002,49,206457
2.0,Barrow Street & West Washington Place,40.7329627,-74.0017902,0.0002,2,8453
2.0,FDR Drive,40.7203342,-73.9749488,0.0002,63,266459
2.0,12th Avenue & West 28 Street,40.7530892,-74.0072934,0.0002,44,188151
2.0,Church Street & Franklin Street,40.7182558,-74.0052693,0.0002,3,12860
2.0,Avenue C & East 6th Street,40.7234973,-73.9792659,0.0002,25,107321
2.0,Malcolm X Boulevard & West 111th Street,40.7988732,-73.9521033,0.0002,1,4305
2.0,Avenue A & East 12th Street,40.729086,-73.981325,0.0002,39,168604
2.0,3rd Avenue & East 74th Street,40.7710532,-73.9596512,0.0002,78,337676
2.0,Beak Street & Seaman Avenue,40.867384,-73.926406,0.0002,3,13042
2.0,Washington Square West,40.7316274,-73.9991063,0.0002,7,30580
2.0,3rd Avenue & East 78th Street,40.7735731,-73.9578122,0.0002,38,166830
2.0,Broadway & Washington Place,40.729008,-73.993747,0.0002,19,83539
2.0,6th Avenue & West 49th Street,40.7592744,-73.9808828,0.0002,144,633518
2.0,York Avenue,40.762417,-73.956983,0.0002,39,171951
2.0,Riverside Drive,40.810755,-73.964424,0.0002,59,260527
2.0,3rd Avenue & East 88th Street,40.7801202,-73.953034,0.0002,30,132581
2.0,1st Avenue & East 103rd Street,40.787692,-73.941478,0.0002,28,123922
2.0,Hubert Street & West Street,40.7216452,-74.0117683,0.0002,19,84090
2.0,East 79th Street & Madison Avenue,40.7763235,-73.9621508,0.0002,95,421430
2.0,6th Avenue & West 10th Street,40.734784,-73.998714,0.0002,73,324227
2.0,East 45th Street & Vanderbilt Avenue,40.754349,-73.976974,0.0002,62,275610
2.0,East 38th Street & Lexington Avenue,40.748921,-73.977888,0.0002,52,233031
2.0,East 92nd Street & Madison Avenue,40.7846666,-73.9560335,0.0002,22,99339
2.0,Adam Clayton Powell Jr. Boulevard & West 111th Street,40.8000625,-73.9549552,0.0002,1,4525
2.0,East 87th Street & Madison Avenue,40.7815366,-73.9583191,0.0002,30,135783
2.0,Battery Place & Washington Street,40.7049447,-74.0156376,0.0002,6,27210
2.0,Greenwich Street & Thames Street,40.709354,-74.012992,0.0002,1,4543
2.0,1st Avenue & East 52nd Street,40.7551302,-73.9652501,0.0002,60,273472
2.0,East 8th Street,40.7312837,-73.9940304,0.0002,5,22905
2.0,1st Avenue & East 50th Street,40.753876,-73.9661536,0.0002,46,212970
2.0,East 69th Street & York Avenue,40.764918,-73.95516,0.0002,32,148418
2.0,York Avenue,40.7707103,-73.9509381,0.0002,46,213727
2.0,Allen Street & Canal Street,40.7151365,-73.9926338,0.0002,3,13941
2.0,East 88th Street & Madison Avenue,40.7821571,-73.9578658,0.0002,25,116216
2.0,3rd Avenue & Stuyvesant Street,40.7298638,-73.9896776,0.0002,4,18662
2.0,Broadway & East 22nd Street,40.7405826,-73.9893518,0.0002,26,121937
2.0,West Street,40.7236291,-74.0113646,0.0002,16,75178
2.0,12th Avenue,40.7523939,-74.0075669,0.0002,40,188880
2.0,East 20th Street,40.7340765,-73.9777036,0.0002,7,33116
2.0,East 75th Street & York Avenue,40.7688183,-73.9523102,0.0002,51,242047
2.0,East 49th Street,40.752517,-73.964863,0.0002,31,148597
2.0,Bleecker Street & Bowery,40.7252502,-73.9922886,0.0002,4,19193
2.0,6th Avenue & Christopher Street,40.734134,-73.999188,0.0002,62,299107
2.0,1st Avenue & East 82nd Street,40.7742922,-73.9512608,0.0002,40,193504
2.0,Broadway & East 9th Street,40.731166,-73.991921,0.0002,44,213086
2.0,5th Avenue & Christopher Street,40.732847,-73.995914,0.0002,46,222836
2.0,Cherokee Place & East 77th Street,40.7700811,-73.9514145,0.0002,43,210384
2.0,1st Avenue & East 39th Street,40.7469339,-73.9712078,0.0002,35,171309
2.0,Bleecker Street & Lafayette Street,40.7259345,-73.994648,0.0002,28,137812
2.0,Beaver Street & Pearl Street,40.705447,-74.008007,0.0002,2,9884
2.0,Adam Clayton Powell Jr. Boulevard & West 118th Street,40.8044964,-73.9514862,0.0002,1,4950
2.0,East Houston Street,40.7238048,-73.9912602,0.0002,2,9901
2.0,Henry Street,40.7142019,-73.9814521,0.0002,1,4979
2.0,East 75th Street & Madison Avenue,40.7737351,-73.9640105,0.0002,40,200857
2.0,East 58th Street & Queensboro Bridge Approach,40.7599201,-73.9646383,0.0002,1,5028
1.0,Waverly Place & West 10th Street,40.734483,-74.001389,0.0002,9,45363
1.0,9th Avenue & West 30th Street / Lincoln Tunnel Expressway access,40.7510644,-73.9980272,0.0002,7,35429
1.0,James Street & Saint James Place,40.712599,-73.998888,0.0002,17,86195
1.0,Charlton Street,40.726878,-74.003122,0.0002,3,15262
1.0,Bank Street & West Street,40.7359739,-74.0099198,0.0002,17,86856
1.0,12th Avenue & West 41st Street,40.7613201,-74.0016372,0.0002,73,374319
1.0,2nd Avenue,40.804428,-73.932407,0.0002,1,5133
1.0,Central Park West & West 77th Street,40.779478,-73.973571,0.0002,55,282826
1.0,2nd Avenue,40.7465853,-73.9745454,0.0002,6,30902
1.0,Vanderbilt Avenue,40.753717,-73.977432,0.0002,15,77292
1.0,West Street,40.7320066,-74.0102717,0.0002,13,67356
1.0,East 74th Street & York Avenue,40.7681813,-73.9527762,0.0002,53,274988
1.0,Henry Hudson Parkway,40.8379473,-73.948061,0.0002,13,68199
1.0,Centre Street,40.7142983,-74.0026161,0.0002,2,10596
1.0,Delancey Street & Ludlow Street,40.7187095,-73.9890603,0.0002,4,21200
1.0,Thompson Street & Washington Square South,40.7302877,-73.9980696,0.0002,9,47706
1.0,East Houston Street & Norfolk Street,40.7219165,-73.98553,0.0002,3,15935
1.0,11th Avenue & West 19th Street,40.7458827,-74.0080379,0.0002,22,118910
1.0,Riverside Drive & West 116th Street,40.8088422,-73.9658465,0.0002,48,262736
1.0,West 11th Street & West 4th Street,40.736178,-74.003527,0.0002,7,38745
1.0,Canal Street & Greenwich Street,40.7247725,-74.0092994,0.0002,1,5575
1.0,East 74th Street & Lexington Avenue,40.7717304,-73.9612503,0.0002,49,273906
1.0,8th Avenue,40.7478218,-73.9966452,0.0002,28,156987
1.0,East 72nd Street & Park Avenue,40.771144,-73.9639165,0.0002,62,348916
1.0,Greenwich Avenue & Jane Street,40.73813,-74.002033,0.0002,6,33889
1.0,10th Avenue & West 51st Street,40.7653085,-73.9913292,0.0002,54,306838
1.0,East 83rd Street & Madison Avenue,40.7789076,-73.9602361,0.0002,24,137624
1.0,Broadway & West 69th Street,40.7763503,-73.9822502,0.0002,3,17266
1.0,1st Avenue & East 36th Street,40.7450799,-73.9725638,0.0002,29,167704
1.0,7th Avenue South & Barrow Street,40.7322862,-74.003601,0.0002,4,23136
1.0,West 78th Street & West End Ave.,40.7836714,-73.9816869,0.0002,8,46452
1.0,Allen Street & Grand Street,40.717343,-73.991176,0.0002,3,17471
1.0,Delancey Street & Essex Street,40.7184613,-73.9882501,0.0002,6,34948
1.0,Avenue B & East 13th Street,40.728746,-73.978536,0.0002,25,145699
1.0,Cooper Square & East 6th Street,40.7283304,-73.9907049,0.0002,2,11700
1.0,Barrow Street & Greenwich Street,40.731784,-74.007807,0.0002,7,40951
1.0,East 80th Street & Madison Avenue,40.7770011,-73.9616294,0.0002,25,146418
1.0,Broadway & West 219th Street,40.871714,-73.9132764,0.0002,1,5857
1.0,FDR Drive,40.7792986,-73.9435726,0.0002,42,247192
1.0,Park Row,40.7116829,-74.0077179,0.0002,1,5918
1.0,Clarkson Street & Washington Street,40.7297049,-74.0092082,0.0002,20,118835
1.0,East 49th Street & Park Avenue,40.7565228,-73.9743466,0.0002,104,620435
1.0,Battery Place & State Street,40.7046327,-74.0142203,0.0002,1,5966
1.0,East 47th Street & Park Avenue,40.755272,-73.975259,0.0002,115,686913
1.0,Great Jones Street & Lafayette Street,40.727289,-73.99364,0.0002,50,300741
1.0,East 81st Street & Madison Avenue,40.7776355,-73.9611664,0.0002,24,145304
1.0,Central Park West,40.777533,-73.974997,0.0002,41,248236
1.0,Astor Place & Lafayette Street,40.7298614,-73.9914198,0.0002,38,230976
1.0,Riverside Drive & West 134th Street (upper),40.8206097,-73.9584609,0.0002,22,133769
1.0,Central Park West & West 73rd Street,40.776899,-73.975461,0.0002,37,225409
1.0,N/A,40.703049,-74.0077898,0.0002,8,48980
1.0,4th Avenue & East 12th Street,40.732756,-73.990027,0.0002,48,294031
1.0,Henry Hudson Parkway,40.866448,-73.9321728,0.0002,7,43023
1.0,Bleecker Street,40.7261336,-73.9950576,0.0002,8,49281
1.0,Broadway & West 98th Street,40.7959957,-73.9709211,0.0002,2,12343
1.0,Riverside Boulevard & West 72nd Street,40.7807248,-73.9870025,0.0002,7,43532
1.0,Broadway & West 73rd Street,40.7795788,-73.9818701,0.0002,4,24946
1.0,Charles Street & West 4th Street,40.734896,-74.003154,0.0002,4,25168
1.0,Hubert Street & Washington Street,40.7215437,-74.0106783,0.0002,2,12673
1.0,Avenue B & East 5th Street,40.723882,-73.982083,0.0002,14,88977
1.0,East Houston Street,40.7188498,-73.9747446,0.0002,76,483254
1.0,1st Avenue,40.7501044,-73.9688661,0.0002,29,185161
1.0,East 10th Street & University Place,40.732731,-73.993814,0.0002,27,172950
1.0,10th Avenue & West 14th Street,40.7421216,-74.0081809,0.0002,5,32226
1.0,West 80th Street & West End Ave.,40.7850311,-73.9806779,0.0002,23,149082
1.0,6th Avenue & Avenue of the Americas,40.7278344,-74.0030836,0.0002,2,13045
