Bucketed Score,Intersection,Lat,Long,Score,Accidents,Traffic
5.0,Broadway & West 81st Street,40.785123,-73.9789382,3.17,10,31555
5.0,Henry Street & Rutgers Street,40.7133734,-73.9901237,3.16,2,6322
5.0,2nd Avenue & East 85th Street,40.7771924,-73.9522412,3.15,17,53922
5.0,East 58th Street & Madison Avenue,40.7629781,-73.9718586,3.15,29,91988
5.0,East 60th Street & Park Avenue,40.7635824,-73.9694382,3.15,35,111028
5.0,West 66th Street & West End Avenue,40.7760287,-73.9872606,3.15,37,117413
5.0,Morris Street & Washington Street,40.7064386,-74.0150993,3.15,7,22241
5.0,East 61st Street & Madison Avenue,40.7648423,-73.9704968,3.13,16,51181
5.0,Desbrosses Street & Hudson Street,40.7232849,-74.0080097,3.12,5,16016
5.0,East 78th Street & Lexington Avenue,40.7742766,-73.9593879,3.11,17,54590
5.0,East 23rd Street & Lexington Avenue,40.7395037,-73.9847586,3.11,25,80374
5.0,Broadway & West 97th Street,40.795291,-73.9712265,3.11,15,48308
5.0,Beekman Street & Nassau Street,40.711231,-74.006478,3.1,3,9662
5.0,East 77th Street & Lexington Avenue,40.773644,-73.9598562,3.1,21,67694
5.0,3rd Avenue & East 28th Street,40.7419683,-73.9808564,3.1,23,74190
5.0,Adam Clayton Powell Jr. Boulevard & West 145th Street,40.821668,-73.9391533,3.1,1,3227
5.0,Greene Street & Spring Street,40.723795,-74.000367,3.1,11,35497
5.0,Amsterdam Avenue & West 89th Street,40.7896131,-73.9736025,3.09,12,38802
5.0,East 125th Street & Madison Avenue,40.805737,-73.940646,3.09,31,100248
5.0,Avenue C & East 5th Street,40.7228841,-73.9797155,3.08,4,12978
5.0,8th Avenue & West 34th Street,40.7521959,-73.9934596,3.07,89,289734
5.0,Park Terrace East & West 218th Street,40.871603,-73.915056,3.07,3,9778
5.0,5th Avenue & West 37th Street,40.7503411,-73.9831797,3.06,37,120934
5.0,East 86th Street & Park Avenue,40.7802344,-73.957306,3.05,18,58928
5.0,3rd Avenue & East 97th Street,40.7858701,-73.9488338,3.05,10,32751
5.0,6th Avenue & Charlton Street,40.726958,-74.003445,3.05,8,26214
5.0,Amsterdam Avenue & West 68th Street,40.776047,-73.9835042,3.05,5,16387
5.0,West 72nd Street & West End Ave.,40.7798073,-73.9844842,3.05,27,88527
5.0,5th Avenue,40.778313,-73.962768,3.05,9,29532
5.0,East 49th Street & Lexington Avenue,40.75587,-73.97282,3.04,32,105122
5.0,3rd Avenue & East 44th Street,40.7520542,-73.9734705,3.04,21,68997
5.0,Saint Nicholas Avenue & West 112th Street,40.799843,-73.952458,3.04,7,23034
5.0,East 92nd Street & Lexington Avenue,40.7833024,-73.9528059,3.04,16,52671
5.0,Madison Avenue,40.80445,-73.941651,3.03,2,6598
5.0,2nd Avenue & East 11th Street,40.7303818,-73.9863742,3.03,22,72584
5.0,5th Avenue & East 76th Street,40.775045,-73.965148,3.03,8,26400
5.0,5th Avenue & East 42nd Street,40.753481,-73.980888,3.03,57,188398
5.0,East Houston Street & Suffolk Street,40.7217949,-73.9846443,3.02,4,13232
5.0,9th Avenue & West 58th Street,40.7685835,-73.9852319,3.02,22,72786
5.0,1st Avenue & East 21st Street,40.7355808,-73.9794353,3.02,15,49679
5.0,Broadway & West 91st Street,40.791438,-73.9740374,3.02,12,39759
5.0,2nd Avenue & East 35th Street,40.745442,-73.975394,3.01,57,189184
5.0,Maiden Lane & Nassau Street,40.709044,-74.008893,3.01,4,13288
5.0,Union Square West,40.7365258,-73.9907376,3.01,8,26583
5.0,Malcolm X Boulevard & West 130th Street,40.8109081,-73.9430908,3.0,1,3338
5.0,1st Avenue & East 30th Street,40.741274,-73.975343,2.99,52,173780
5.0,Columbus Avenue,40.7812676,-73.9759823,2.99,8,26741
5.0,3rd Avenue & East 51st Street,40.7564418,-73.970282,2.99,35,117169
5.0,Columbus Avenue & West 68th Street,40.7748542,-73.9806593,2.98,14,46922
5.0,East 88th Street & Park Avenue,40.7815237,-73.9563633,2.98,9,30195
5.0,Riverside Drive & West 136th Street,40.821707,-73.956797,2.98,4,13440
5.0,West 103rd Street & West End Avenue,40.7996987,-73.9699736,2.97,3,10117
5.0,2nd Avenue & East 82nd Street,40.7752903,-73.9536285,2.96,20,67489
5.0,9th Avenue & West 21st Street,40.7452231,-74.002304,2.96,14,47268
5.0,2nd Avenue & East 44th Street,40.751122,-73.971263,2.96,23,77664
5.0,Amsterdam Avenue,40.7754205,-73.9839608,2.96,6,20264
5.0,Bedford Street & Commerce Street,40.731544,-74.004939,2.96,1,3378
5.0,9th Avenue & West 59th Street,40.7692405,-73.9847774,2.96,23,77720
5.0,7th Avenue & West 33 Street,40.7503119,-73.9911201,2.96,61,206389
5.0,Thompson Street & Watts Street,40.723449,-74.00383,2.95,4,13549
5.0,Columbus Avenue & West 105th Street,40.7985659,-73.9633655,2.94,9,30589
5.0,Horatio Street & Washington Street,40.738759,-74.008103,2.93,5,17055
5.0,Washington Street & West 14th Street,40.741628,-74.00697,2.92,14,47957
5.0,Broadway & West 114th Street,40.8066676,-73.964761,2.92,12,41160
5.0,Beekman Street & Park Row,40.7117008,-74.0069661,2.92,7,24011
5.0,West Street,40.7144376,-74.0134178,2.91,20,68628
5.0,Amsterdam Avenue & West 72nd Street,40.7785905,-73.9816483,2.91,24,82360
5.0,Moore Street & New York Plaza,40.7027392,-74.0122143,2.91,3,10300
5.0,5th Avenue & East 92nd Street,40.7853451,-73.9576385,2.91,7,24045
5.0,7th Avenue & West 48th Street,40.759841,-73.984174,2.91,47,161674
5.0,East 43rd Street,40.749757,-73.9699524,2.91,2,6884
5.0,11th Avenue & West 27th Street,40.7513932,-74.0051843,2.9,8,27544
5.0,Columbus Avenue & West 97th Street,40.7935423,-73.9670269,2.9,29,100084
5.0,East 11th Street & University Place,40.733304,-73.993322,2.89,6,20769
5.0,East 76th Street & Park Avenue,40.7737343,-73.9620316,2.89,12,41588
5.0,5th Avenue & East 68th Street,40.769901,-73.968904,2.89,8,27727
5.0,5th Avenue & West 51st Street,40.759165,-73.976744,2.88,31,107453
5.0,Broadway & Fulton Street,40.710887,-74.009063,2.87,10,34796
5.0,Amsterdam Avenue & West 73rd Street,40.7792635,-73.9811523,2.87,16,55731
5.0,2nd Avenue & East 2nd Street,40.724929,-73.9903443,2.87,9,31371
5.0,Frankfort Street & Park Row,40.7119161,-74.0060393,2.87,9,31392
5.0,Morningside Drive & West 121st Street,40.809404,-73.957245,2.87,1,3490
5.0,East 71st Street & Park Avenue,40.7704703,-73.9644367,2.86,14,48871
5.0,8th Avenue & Horatio Street,40.7387526,-74.003428,2.86,5,17469
5.0,Adam Clayton Powell Jr. Boulevard & West 112th Street,40.8006945,-73.9544844,2.86,7,24470
5.0,East 80th Street & Lexington Avenue,40.7756382,-73.9584018,2.85,13,45535
5.0,Centre Street & Worth Street,40.7151767,-74.0021357,2.85,12,42047
5.0,Bleecker Street & Jones Street,40.7317464,-74.00329,2.85,2,7026
5.0,Crosby Street & Grand Street,40.7204322,-73.999868,2.84,5,17590
5.0,6th Avenue & West 23rd Street,40.742901,-73.992805,2.84,61,214941
5.0,Bleecker Street & Mott Street,40.7256503,-73.9937554,2.83,3,10591
5.0,2nd Avenue & East 81st Street,40.7746458,-73.9540995,2.83,15,52980
5.0,East 36th Street & Park Avenue,40.7483355,-73.9803098,2.82,16,56661
5.0,11th Avenue,40.7576858,-74.0006278,2.82,11,39026
5.0,Amsterdam Avenue & West 92nd Street,40.7914959,-73.9722281,2.82,8,28387
5.0,11th Avenue & West 47th Street,40.7640036,-73.9960052,2.82,27,95824
5.0,Fulton Street & Gold Street,40.709095,-74.0054738,2.81,6,21351
5.0,Broadway & West 68th Street,40.7754424,-73.98206,2.81,9,32063
5.0,Christopher Street & West Street,40.7324182,-74.0102359,2.8,19,67788
5.0,Baxter Street & Grand Street,40.7195804,-73.9980647,2.8,2,7147
5.0,Thomas Street & West Broadway,40.717122,-74.007957,2.79,3,10743
5.0,2nd Avenue & East 90th Street,40.7804348,-73.9498809,2.79,15,53752
5.0,Manhattan Avenue & West 105th Street,40.79798,-73.9619619,2.79,7,25093
5.0,Henry Street & Jefferson Street,40.7135015,-73.9885976,2.78,2,7183
5.0,Jane Street,40.738139,-74.003874,2.78,4,14377
5.0,3rd Avenue & East 23rd Street,40.7388264,-73.983148,2.78,48,172600
5.0,Greenwich Avenue,40.735926,-74.000722,2.78,5,18011
5.0,10th Avenue & West 28 Street,40.750828,-74.001882,2.77,15,54121
5.0,Little West 12th Street & Washington Street,40.7403078,-74.0079577,2.77,9,32514
5.0,Broome Street & Mott Street,40.7201656,-73.9960312,2.77,7,25308
5.0,10th Avenue & West 57th Street,40.7691032,-73.9885656,2.76,47,170013
5.0,Exchange Place & William Street,40.705797,-74.009866,2.76,5,18092
5.0,Mercer Street & Spring Street,40.723423,-73.999609,2.75,10,36339
5.0,1st Avenue & East 26th Street,40.738796,-73.977148,2.75,21,76312
5.0,East 70th Street & Park Avenue,40.7698503,-73.9648861,2.75,13,47302
5.0,Albany Street & Liberty Street,40.7100848,-74.0163751,2.75,8,29118
5.0,10th Avenue & West 22nd Street,40.747023,-74.004653,2.74,10,36487
5.0,Avenue A & East 13th Street,40.729725,-73.980858,2.74,5,18249
5.0,7th Avenue & West 40th Street,40.7547554,-73.9878881,2.73,32,117098
5.0,Broadway,40.713618,-74.006753,2.73,8,29276
5.0,East 73rd Street & Lexington Avenue,40.7710998,-73.9617136,2.73,11,40299
5.0,2nd Avenue & East 80th Street,40.7740155,-73.9545593,2.73,16,58641
5.0,5th Avenue & East 8th Street,40.732255,-73.996351,2.72,17,62402
5.0,Avenue B & East 10th Street,40.726866,-73.979906,2.72,10,36711
5.0,7th Avenue & West 35 Street,40.7516588,-73.9901341,2.72,39,143447
5.0,Cherry Street & Pike Slip,40.7108885,-73.9921971,2.71,3,11063
5.0,East 50th Street & Lexington Avenue,40.756498,-73.972362,2.71,21,77612
5.0,Hudson Street,40.7213301,-74.0083433,2.7,3,11099
5.0,Prince Street & Wooster Street,40.725382,-74.000101,2.7,5,18524
5.0,East 67th Street & Lexington Avenue,40.7672321,-73.9645324,2.7,14,51883
5.0,12th Avenue & West 46th Street,40.7642389,-73.998495,2.69,39,145015
5.0,7th Avenue & West 43rd Street,40.75671,-73.986458,2.69,51,189661
5.0,3rd Avenue,40.7864975,-73.9483792,2.69,4,14876
5.0,6th Avenue & West 39th Street,40.752935,-73.985488,2.68,33,122918
5.0,2nd Avenue & East 78th Street,40.7726454,-73.9555371,2.68,17,63429
5.0,Bradhurst Avenue & West 142nd Street,40.821462,-73.944603,2.68,1,3738
5.0,6th Avenue & West 41st Street,40.754177,-73.984596,2.67,26,97270
5.0,East 41st Street,40.749735,-73.97407,2.67,4,14971
5.0,East 66th Street & Park Avenue,40.7673389,-73.9667158,2.67,21,78599
5.0,Broadway & West 85th Street,40.7876214,-73.9770038,2.67,10,37437
5.0,Broome Street & Sullivan Street,40.724055,-74.00438,2.67,3,11232
5.0,Centre Street & White Street,40.71693,-74.000818,2.66,5,18785
5.0,Broadway & Cathedral Parkway,40.8041373,-73.9666191,2.66,17,63886
5.0,Riverside Drive,40.7824854,-73.9847854,2.66,2,7520
5.0,2nd Avenue & East 68th Street,40.7662424,-73.9602312,2.66,16,60170
5.0,Hudson Street & Leroy Street,40.7302239,-74.0068382,2.66,6,22584
5.0,5th Avenue & East 16th Street,40.73733,-73.992654,2.65,12,45224
5.0,East Broadway & Rutgers Street,40.714051,-73.9902009,2.65,4,15075
5.0,Avenue A & East 11th Street,40.728446,-73.98179,2.64,11,41650
5.0,Columbus Avenue & West 71st Street,40.776725,-73.979295,2.63,10,37997
5.0,5th Avenue & West 45th Street,40.755405,-73.979483,2.63,42,159882
5.0,Chambers Street & Church Street,40.7149352,-74.0079521,2.62,11,41913
5.0,Washington Square North,40.7314143,-73.996976,2.62,8,30494
5.0,5th Avenue & East 26th Street,40.743451,-73.988194,2.62,18,68735
5.0,Columbus Avenue,40.7717239,-73.9829418,2.62,12,45855
5.0,Mott Street & Spring Street,40.721619,-73.995464,2.62,9,34396
5.0,5th Avenue & West 21st Street,40.7402492,-73.9905314,2.61,21,80422
5.0,6th Avenue & Lispenard Street,40.7206388,-74.0052198,2.61,15,57512
5.0,2nd Avenue & East 10th Street,40.729779,-73.986812,2.61,19,72913
5.0,Grand Street & Greene Street,40.721621,-74.002208,2.59,7,26992
5.0,2nd Avenue & East 27th Street,40.7404072,-73.9790906,2.59,14,54037
5.0,Bleecker Street & West 11th Street,40.735961,-74.005126,2.58,5,19378
5.0,East 26th Street & Park Avenue South,40.7421069,-73.9850243,2.58,25,96915
5.0,Madison Street & Pearl Street,40.7117948,-73.9997023,2.58,24,93192
5.0,3rd Avenue & East 96th Street,40.785194,-73.9493307,2.57,27,104884
5.0,3rd Avenue & East 56th Street,40.7596067,-73.9680799,2.57,35,136033
5.0,10th Avenue & West 25th Street,40.748974,-74.003236,2.57,14,54448
5.0,Broadway & West 87th Street,40.7889211,-73.9758906,2.57,9,35007
5.0,East 87th Street & Lexington Avenue,40.7801739,-73.9550916,2.57,14,54487
5.0,1st Avenue & East 116th Street,40.7959869,-73.9354207,2.57,31,120708
5.0,3rd Avenue & East 16th Street,40.7346191,-73.9862156,2.57,23,89617
5.0,Columbus Avenue & West 74th Street,40.7787275,-73.9778347,2.56,13,50742
5.0,6th Avenue & West 40th Street,40.7535585,-73.9850397,2.56,29,113375
5.0,East Houston Street,40.7220324,-73.9854682,2.56,1,3911
5.0,East 97th Street & Madison Avenue,40.787901,-73.953672,2.56,23,89967
5.0,East 63rd Street & Park Avenue,40.7653743,-73.9678596,2.55,12,46973
5.0,Clinton Street & Henry Street,40.7136336,-73.9870861,2.55,4,15659
5.0,5th Avenue & East 48th Street,40.757284,-73.978116,2.55,26,101790
5.0,5th Avenue & East 38th Street,40.750959,-73.982724,2.55,30,117470
5.0,Cooper Street & West 207th Street,40.8684931,-73.9217076,2.54,3,11808
5.0,Central Park West,40.7692746,-73.9810292,2.54,14,55151
5.0,East 58th Street & Lexington Avenue,40.7616264,-73.9686401,2.54,20,78895
5.0,East 86th Street & Lexington Avenue,40.7795072,-73.9555814,2.53,24,94888
5.0,Avenue A & East 10th Street,40.727846,-73.982228,2.53,11,43501
5.0,9th Avenue & West 220th Street,40.8716544,-73.9112343,2.53,1,3955
5.0,3rd Avenue & East 43rd Street,40.7514294,-73.9739245,2.53,16,63281
5.0,East 62nd Street & Madison Avenue,40.7654664,-73.9700424,2.53,10,39572
5.0,Columbus Avenue & West 66th Street,40.7736018,-73.9815725,2.53,15,59388
5.0,2nd Avenue & East 66th Street,40.7649877,-73.9611475,2.52,17,67421
5.0,5th Avenue & East 94th Street,40.7866026,-73.9567218,2.52,4,15866
5.0,8th Avenue & West 46th Street,40.7597869,-73.9879285,2.52,61,242368
5.0,East 66th Street & Madison Avenue,40.7679674,-73.9682154,2.52,19,75531
5.0,Mercer Street & West Houston Street,40.725761,-73.9976633,2.52,12,47710
5.0,5th Avenue & West 27th Street,40.7440672,-73.9877451,2.51,23,91452
5.0,1st Avenue & East 59th Street,40.759619,-73.9619593,2.51,38,151197
5.0,9th Avenue & West 17th Street,40.7428829,-74.0039992,2.51,24,95504
5.0,9th Avenue & West 43rd Street,40.7591031,-73.992139,2.51,36,143314
5.0,North End Avenue & Warren Street,40.716992,-74.014296,2.51,3,11952
5.0,Church Street,40.710367,-74.011232,2.51,3,11954
5.0,Franklin Street & Varick Street,40.7191185,-74.0069347,2.51,7,27912
5.0,East 62nd Street & Park Avenue,40.7647425,-73.9683181,2.51,18,71803
5.0,8th Avenue & West 47th Street,40.7604088,-73.9874753,2.5,35,140018
5.0,9th Avenue & West 55th Street,40.76661,-73.9866698,2.5,23,92054
5.0,3rd Avenue & East 109th Street,40.7935046,-73.9432642,2.5,6,24018
5.0,Lincoln Tunnel Expressway,40.7553346,-73.9960352,2.5,1,4007
5.0,Greene Street & West Houston Street,40.7261225,-73.9984031,2.49,7,28073
5.0,8th Avenue & Jane Street,40.7381289,-74.0041378,2.49,6,24067
5.0,Essex Street & Stanton Street,40.7209813,-73.9869509,2.49,16,64244
5.0,3rd Avenue & East 36th Street,40.7469955,-73.9771464,2.49,41,164800
5.0,Greenwich Street & Horatio Street,40.738754,-74.00646,2.49,4,16088
5.0,East 104th Street & Madison Avenue,40.7922916,-73.9504666,2.49,8,32180
5.0,8th Avenue & West 37th Street,40.754091,-73.992079,2.49,47,189073
5.0,Charles Street & Waverly Place,40.735128,-74.001574,2.48,2,8055
5.0,5th Avenue,40.7834682,-73.9590068,2.48,8,32263
5.0,Broome Street & Elizabeth Street,40.719867,-73.99526,2.48,4,16155
5.0,Washington Street & West 13th Street,40.7409321,-74.0074768,2.48,12,48479
5.0,Manhattan Avenue & West 107th Street,40.7993247,-73.9609759,2.48,5,20200
5.0,6th Avenue & West 35 Street,40.750458,-73.9872889,2.47,27,109107
5.0,East 14th Street,40.735204,-73.991692,2.47,34,137561
5.0,2nd Avenue & East 23rd Street,40.7378801,-73.9809087,2.47,59,238716
5.0,East 34th Street & Lexington Avenue,40.746402,-73.979724,2.47,35,141627
5.0,6th Avenue & West 38th Street,40.752317,-73.985947,2.47,34,137756
5.0,Gramercy Park South & Irving Place,40.73764,-73.98612,2.46,2,8114
5.0,Columbus Avenue & West 61st Street,40.770478,-73.9838503,2.46,9,36547
5.0,Amsterdam Avenue & West 74th Street,40.7799234,-73.9806754,2.46,14,56872
5.0,5th Avenue & East 54th Street,40.76104,-73.975373,2.46,27,109687
5.0,5th Avenue & East 64th Street,40.767394,-73.970728,2.46,4,16275
5.0,West Broadway & West Houston Street,40.7268923,-73.9999617,2.46,24,97740
5.0,6th Avenue & West 33 Street,40.7491158,-73.9882654,2.45,28,114069
5.0,5th Avenue & West 15th Street,40.736691,-73.99312,2.45,12,48903
5.0,West 76th Street & West End Ave.,40.7823951,-73.9825954,2.45,8,32611
5.0,Wall Street & William Street,40.706379,-74.009502,2.44,4,16361
5.0,8th Avenue & West 44th Street,40.758532,-73.9888431,2.44,59,241356
5.0,Manhattan Avenue & West 114th Street,40.8037168,-73.9577554,2.44,3,12287
5.0,Greenwich Street & Vestry Street,40.7227945,-74.009651,2.43,6,24667
5.0,9th Avenue & West 48th Street,40.7622326,-73.9898591,2.43,23,94589
5.0,Riverside Drive,40.802938,-73.96956,2.43,1,4113
5.0,12th Avenue & West 42nd Street,40.7619572,-74.0010621,2.43,58,238626
5.0,8th Avenue & West 12th Street,40.7375429,-74.0047793,2.43,6,24697
5.0,Columbus Avenue & West 77th Street,40.7806742,-73.9764183,2.42,12,49647
5.0,6th Avenue & West 37th Street,40.7517,-73.986399,2.42,28,115939
5.0,Centre Street & Howard Street,40.718913,-73.999234,2.41,4,16591
5.0,11th Avenue & West 46th Street,40.7633783,-73.9964573,2.41,27,112049
5.0,East 62nd Street & York Avenue,40.7605433,-73.9583477,2.41,67,278396
5.0,Church Street & Vesey Street,40.7120904,-74.0101303,2.4,9,37442
5.0,Grand Street & Lafayette Street,40.720044,-73.999061,2.4,4,16645
5.0,2nd Avenue & East 51st Street,40.7555037,-73.9680652,2.4,26,108242
5.0,Riverside Boulevard,40.7750162,-73.9907676,2.4,2,8344
5.0,East 53rd Street & Lexington Avenue,40.7583747,-73.9709918,2.4,19,79314
5.0,Elizabeth Street & Prince Street,40.722723,-73.994153,2.39,6,25120
5.0,Carmine Street & Varick Street,40.7294702,-74.0051654,2.39,17,71209
5.0,Rector Street & Trinity Place,40.7077766,-74.0129583,2.38,5,20996
5.0,9th Avenue & West 24th Street,40.747164,-74.0008811,2.38,14,58815
5.0,West 4th Street,40.7317982,-74.0011515,2.38,5,21036
5.0,7th Avenue & West 36th Street,40.7522886,-73.9896878,2.37,31,130626
5.0,East 77th Street & Park Avenue,40.7743661,-73.9615719,2.37,8,33775
5.0,Murray Street & River Terrace,40.716328,-74.0164693,2.37,2,8450
5.0,Rector Street & West Street,40.7084945,-74.0151971,2.37,14,59195
5.0,South End Avenue & West Thames Street,40.708457,-74.017398,2.36,2,8476
5.0,Broome Street & Watts Street,40.723308,-74.002982,2.36,22,93287
5.0,Broadway,40.708304,-74.011248,2.36,3,12730
5.0,7th Avenue & West 19th Street,40.741642,-73.997434,2.36,22,93397
5.0,Essex Street & Rivington Street,40.7198309,-73.9875431,2.36,10,42459
5.0,9th Avenue & West 50th Street,40.7634796,-73.9889506,2.35,20,85056
5.0,East 65th Street & Lexington Avenue,40.7659843,-73.9654448,2.35,11,46817
5.0,John Street & Water Street,40.706853,-74.005003,2.35,7,29816
5.0,7th Avenue & West 37th Street,40.752895,-73.989243,2.35,34,144909
5.0,2nd Avenue & East 53rd Street,40.756766,-73.967152,2.34,38,162051
5.0,Riverside Drive & West 78th Street,40.784357,-73.9833075,2.34,2,8544
5.0,Broadway & West 51st Street,40.7620648,-73.9836282,2.34,13,55538
5.0,1st Avenue & East 16th Street,40.732664,-73.9816006,2.34,13,55545
5.0,Broadway & West 58th Street,40.7671189,-73.9817098,2.34,19,81343
5.0,2nd Place & Battery Place,40.7068323,-74.0175699,2.33,2,8566
5.0,Cathedral Parkway & Columbus Avenue,40.8017903,-73.9610568,2.33,16,68529
5.0,Hudson Street,40.725192,-74.007669,2.33,3,12875
5.0,1st Avenue & East 34th Street,40.743782,-73.973512,2.33,51,218961
5.0,9th Avenue & West 26th Street,40.7484206,-73.9999852,2.33,15,64431
5.0,Bleecker Street,40.7254655,-73.9930404,2.33,2,8592
5.0,Broadway & West 86th Street,40.7882867,-73.9764349,2.33,14,60145
5.0,5th Avenue & East 52nd Street,40.759787,-73.976289,2.33,28,120350
4.0,7th Avenue & West 26th Street,40.746004,-73.994262,2.32,30,129078
4.0,2nd Avenue & East 29th Street,40.7416532,-73.9781921,2.32,20,86303
4.0,9th Avenue & West 46th Street,40.7609858,-73.9907674,2.32,26,112216
4.0,9th Avenue & West 28 Street,40.7496496,-73.9990669,2.32,20,86354
4.0,Barrow Street & Hudson Street,40.73167,-74.0066039,2.31,7,30292
4.0,Essex Street & Grand Street,40.7167141,-73.9891496,2.31,7,30321
4.0,Columbus Avenue & West 95th Street,40.7921862,-73.968019,2.31,11,47657
4.0,East 59th Street & Madison Avenue,40.7635979,-73.9714037,2.31,24,104025
4.0,Broadway & West 56th Street,40.7654522,-73.9819937,2.31,11,47709
4.0,2nd Avenue & East 33rd Street,40.7441069,-73.9763707,2.3,20,86822
4.0,Chatham Square & Oliver Street,40.7134431,-73.9985204,2.3,22,95530
4.0,East 21st Street & Park Avenue South,40.7389154,-73.9873494,2.3,28,121686
4.0,8th Avenue & West 30 Street,40.7496742,-73.9952961,2.3,37,160880
4.0,11th Avenue & West 30th Street,40.7532586,-74.0038542,2.3,10,43521
4.0,West 75th Street & West End Ave.,40.7817679,-73.9830719,2.29,9,39232
4.0,5th Avenue & Doris C. Freedman Place,40.764898,-73.972553,2.29,31,135319
4.0,West 63rd Street & West End Avenue,40.7741202,-73.9886361,2.29,10,43653
4.0,Warren Street & West Broadway,40.7149502,-74.0096777,2.29,7,30561
4.0,East 82nd Street & Lexington Avenue,40.7769107,-73.9574722,2.29,11,48099
4.0,East 85th Street & Park Avenue,40.7795391,-73.9578075,2.29,14,61222
4.0,6th Avenue & Bedford Street,40.7284512,-74.0027912,2.28,6,26300
4.0,Central Park West & West 97th Street,40.792384,-73.9641881,2.28,16,70152
4.0,3rd Avenue & East 33rd Street,40.745056,-73.9785905,2.28,22,96471
4.0,8th Avenue & West 39th Street,40.75533,-73.991177,2.28,43,188644
4.0,Grand Street & Mulberry Street,40.719324,-73.997303,2.27,7,30810
4.0,East 56th Street & Lexington Avenue,40.7602528,-73.9696237,2.27,17,74853
4.0,7th Avenue & West 30 Street,40.748469,-73.992463,2.27,39,171800
4.0,Hudson Street & West 10th Street,40.733743,-74.0062792,2.27,12,52897
4.0,East 16th Street & Irving Place,40.735292,-73.987817,2.27,6,26467
4.0,Central Park West & West 105th Street,40.797375,-73.9605346,2.26,2,8864
4.0,East 17th Street & Union Square East,40.7365773,-73.9890626,2.26,39,172879
4.0,Greenwich Street & Hubert Street,40.7214709,-74.0098819,2.25,7,31063
4.0,2nd Avenue & East 88th Street,40.7791759,-73.9507943,2.25,20,88773
4.0,2nd Avenue & East 54th Street,40.757381,-73.966702,2.25,20,88818
4.0,East 87th Street & York Avenue,40.7766012,-73.9466301,2.25,10,44429
4.0,5th Avenue & East 74th Street,40.773773,-73.966074,2.25,7,31124
4.0,Stanton Street & Suffolk Street,40.7204887,-73.985319,2.25,2,8897
4.0,6th Avenue & Canal Street,40.7218356,-74.0052899,2.25,5,22247
4.0,8th Avenue & West 14th Street,40.7397447,-74.0024906,2.24,60,267534
4.0,11th Avenue & West 54th Street,40.7683937,-73.9927954,2.24,9,40170
4.0,East Houston Street & Mulberry Street,40.7250176,-73.9948706,2.24,7,31275
4.0,East 101st Street & Madison Avenue,40.790419,-73.951835,2.23,10,44908
4.0,Broadway & West 57th Street,40.766287,-73.981848,2.22,23,103400
4.0,Central Park West & West 101st Street,40.7948566,-73.9623681,2.21,6,27127
4.0,8th Avenue & West 33 Street,40.7515147,-73.9939557,2.21,52,235535
4.0,Desbrosses Street & Greenwich Street,40.7234428,-74.0095373,2.2,1,4541
4.0,East 15th Street,40.733372,-73.985242,2.2,1,4554
4.0,6th Avenue & West 32nd Street,40.7485042,-73.988708,2.19,41,187202
4.0,Mott Street & Prince Street,40.723036,-73.994909,2.19,6,27401
4.0,Central Park South & Grand Army Plaza,40.7645771,-73.9736247,2.19,14,63940
4.0,1st Avenue & East 15th Street,40.7320287,-73.982061,2.18,10,45782
4.0,Church Street & Warren Street,40.7143685,-74.0084008,2.18,9,41221
4.0,7th Avenue & West 28 Street,40.7472363,-73.9933621,2.18,27,123737
4.0,Dyckman Street,40.8672563,-73.9293463,2.18,3,13750
4.0,2nd Avenue & Saint Mark's Place,40.728595,-73.987672,2.18,17,77935
4.0,2nd Avenue & East 92nd Street,40.78168,-73.9489676,2.18,17,77937
4.0,Warren Street & West Street,40.7164234,-74.0129331,2.18,15,68835
4.0,8th Avenue & West 23rd Street,40.7452952,-73.9984851,2.18,45,206888
4.0,7th Avenue South & Bedford Street,40.730719,-74.00446,2.17,3,13803
4.0,East 27th Street & Park Avenue South,40.7427268,-73.9845756,2.17,27,124523
4.0,3rd Avenue & East 31st Street,40.7438224,-73.9794966,2.16,11,50816
4.0,East 96th Street & Lexington Avenue,40.7858671,-73.9509262,2.16,19,87788
4.0,Madison Street & Montgomery Street,40.7130715,-73.985056,2.16,7,32349
4.0,East 38th Street & Madison Avenue,40.750282,-73.981123,2.16,16,74024
4.0,Amsterdam Avenue & West 75th Street,40.780561,-73.98021,2.16,9,41663
4.0,Broadway,40.8124374,-73.9605705,2.16,3,13904
4.0,East 103rd Street & Madison Avenue,40.791675,-73.950917,2.15,7,32505
4.0,Dover Street & Frankfort Street,40.7094916,-74.001657,2.14,22,102623
4.0,East Houston Street & Forsyth Street,40.7233779,-73.9903054,2.14,4,18718
4.0,5th Avenue,40.770517,-73.968441,2.13,6,28133
4.0,Lexington Avenue,40.752116,-73.975558,2.13,15,70579
4.0,Church Street & Leonard Street,40.7176834,-74.0057919,2.12,10,47089
4.0,Bleecker Street,40.730913,-74.002819,2.12,2,9420
4.0,12th Avenue & West 133rd Street,40.820005,-73.958875,2.12,20,94368
4.0,3rd Avenue & East 63rd Street,40.764057,-73.9647558,2.12,30,141659
4.0,Amsterdam Avenue & West 118th Street,40.8081151,-73.9600943,2.12,1,4722
4.0,Chambers Street & West Broadway,40.7155224,-74.0092214,2.11,9,42583
4.0,Columbus Avenue & West 76th Street,40.7799947,-73.9769106,2.11,6,28459
