Bucketed Score,Intersection,Lat,Long,Score,Accidents,Traffic
6.0,North End Avenue & Warren Street,40.716992,-74.014296,3.35,4,11952
6.0,Amsterdam Avenue,40.776636,-73.9830749,3.35,3,8964
5.0,Church Street,40.710367,-74.011232,3.35,4,11954
5.0,East 26th Street,40.739232,-73.978193,3.34,2,5983
5.0,Columbus Avenue & West 69th Street,40.7754797,-73.9802031,3.34,11,32930
5.0,5th Avenue & East 48th Street,40.757284,-73.978116,3.34,34,101790
5.0,Rector Street & Trinity Place,40.7077766,-74.0129583,3.33,7,20996
5.0,11th Avenue,40.7576858,-74.0006278,3.33,13,39026
5.0,East 41st Street,40.7514189,-73.9780444,3.33,15,45056
5.0,East 34th Street & Park Avenue,40.7470478,-73.9812613,3.33,24,72178
5.0,3rd Avenue & East 43rd Street,40.7514294,-73.9739245,3.32,21,63281
5.0,2nd Avenue & East 72nd Street,40.7688015,-73.9583631,3.32,31,93452
5.0,5th Avenue & East 14th Street,40.7359997,-73.9936184,3.32,56,168861
5.0,9th Avenue & West 52nd Street,40.7647492,-73.9880307,3.31,25,75435
5.0,Hudson Street,40.718642,-74.008819,3.31,5,15122
5.0,6th Avenue & West 23rd Street,40.742901,-73.992805,3.3,71,214941
5.0,Essex Street & Grand Street,40.7167141,-73.9891496,3.3,10,30321
5.0,Essex Street,40.715553,-73.989754,3.29,4,12142
5.0,Lafayette Street & Walker Street,40.717932,-74.000988,3.29,6,18224
5.0,Greenwich Street & Murray Street,40.7149221,-74.0113336,3.29,10,30427
5.0,5th Avenue & West 17th Street,40.737917,-73.992225,3.29,23,70004
5.0,East 62nd Street & Madison Avenue,40.7654664,-73.9700424,3.29,13,39572
5.0,2nd Avenue & East 7th Street,40.727986,-73.988119,3.29,18,54794
5.0,Mott Street & Prince Street,40.723036,-73.994909,3.28,9,27401
5.0,Manhattan Avenue & West 102nd Street,40.7960892,-73.9633482,3.28,5,15240
5.0,Fulton Street & Gold Street,40.709095,-74.0054738,3.28,7,21351
5.0,Adam Clayton Powell Jr. Boulevard & West 112th Street,40.8006945,-73.9544844,3.27,8,24470
5.0,2nd Avenue & East 66th Street,40.7649877,-73.9611475,3.26,22,67421
5.0,2nd Avenue & East 56th Street,40.7586402,-73.9657784,3.26,17,52119
5.0,East 39th Street & Tunnel Exit Street,40.7485013,-73.9749705,3.26,6,18399
5.0,10th Avenue & West 56th Street,40.7684306,-73.9890597,3.26,27,82822
5.0,9th Avenue & West 26th Street,40.7484206,-73.9999852,3.26,21,64431
5.0,Bleecker Street & West 10th Street,40.73401,-74.004561,3.25,15,46188
5.0,9th Avenue & West 25th Street,40.7477804,-74.000438,3.24,21,64838
5.0,9th Avenue & West 57th Street,40.7679183,-73.9857166,3.24,44,135859
5.0,East 44th Street & Madison Avenue,40.7541,-73.978332,3.23,11,34011
5.0,2nd Avenue & East 51st Street,40.7555037,-73.9680652,3.23,35,108242
5.0,Fulton Street & Nassau Street,40.710221,-74.007745,3.23,6,18571
5.0,Broadway & Spring Street,40.723021,-73.998812,3.23,22,68129
5.0,West Street,40.7094458,-74.0148642,3.22,18,55829
5.0,East 24th Street & Lexington Avenue,40.7401675,-73.9842643,3.22,10,31102
5.0,Cathedral Parkway & Columbus Avenue,40.8017903,-73.9610568,3.21,22,68529
5.0,2nd Avenue & East 92nd Street,40.78168,-73.9489676,3.21,25,77937
5.0,West 63rd Street & West End Avenue,40.7741202,-73.9886361,3.21,14,43653
5.0,Edgecombe Avenue & West 140th Street,40.820255,-73.945613,3.2,2,6243
5.0,East 42nd Street & Vanderbilt Avenue,40.7524129,-73.9783547,3.2,67,209485
5.0,North Moore Street & Varick Street,40.719782,-74.0068,3.2,6,18775
5.0,Clinton Street & Henry Street,40.7136336,-73.9870861,3.19,5,15659
5.0,Grand Street & Mott Street,40.7190526,-73.9964743,3.19,9,28189
5.0,1st Avenue,40.7513683,-73.9679689,3.19,6,18793
5.0,Manhattan Avenue & West 105th Street,40.79798,-73.9619619,3.19,8,25093
5.0,11th Avenue & West 38th Street,40.7582984,-74.0001819,3.19,10,31368
5.0,5th Avenue & West 19th Street,40.7390885,-73.9913746,3.18,21,65971
5.0,Manhattan Avenue & West 115th Street,40.8043463,-73.9572939,3.18,4,12574
5.0,Broadway & West 54th Street,40.764037,-73.9824772,3.18,21,66080
5.0,East 23rd Street & Park Avenue South,40.740211,-73.9864091,3.18,45,141633
5.0,West 107th Street & West End Avenue,40.8023277,-73.9681101,3.17,1,3151
5.0,Fletcher Street & Pearl Street,40.706982,-74.006456,3.17,1,3156
5.0,Broome Street & Mott Street,40.7201656,-73.9960312,3.16,8,25308
5.0,7th Avenue & West 40th Street,40.7547554,-73.9878881,3.16,37,117098
5.0,Centre Street,40.71868,-73.999423,3.16,5,15837
5.0,2nd Avenue & East 85th Street,40.7771924,-73.9522412,3.15,17,53922
5.0,5th Avenue & East 94th Street,40.7866026,-73.9567218,3.15,5,15866
5.0,5th Avenue & West 37th Street,40.7503411,-73.9831797,3.14,38,120934
5.0,5th Avenue & East 125th Street,40.806416,-73.942262,3.13,31,98936
5.0,Greenwich Street & West 12th Street,40.73755,-74.006487,3.12,3,9613
5.0,2nd Avenue,40.7435252,-73.9768109,3.12,11,35256
5.0,9th Avenue & West 56th Street,40.7672471,-73.9862074,3.12,15,48078
5.0,Madison Street,40.7118881,-73.9986794,3.12,2,6411
5.0,10th Avenue & West 57th Street,40.7691032,-73.9885656,3.12,53,170013
5.0,East 63rd Street & Lexington Avenue,40.7647323,-73.9663588,3.11,17,54583
5.0,Broadway & Leonard Street,40.716871,-74.004026,3.11,10,32163
5.0,12th Avenue & West 42nd Street,40.7619572,-74.0010621,3.1,74,238626
5.0,3rd Avenue & East 28th Street,40.7419683,-73.9808564,3.1,23,74190
5.0,Amsterdam Avenue & West 100th Street,40.7966412,-73.9684718,3.1,7,22612
5.0,Spruce Street,40.7116883,-74.0058474,3.09,2,6464
5.0,Centre Street & Worth Street,40.7151767,-74.0021357,3.09,13,42047
5.0,2nd Avenue & Saint Mark's Place,40.728595,-73.987672,3.08,24,77935
5.0,10th Avenue & West 35th Street,40.7552565,-73.9986589,3.08,11,35746
5.0,5th Avenue & East 50th Street,40.758538,-73.977201,3.07,28,91101
5.0,Chambers Street & West Street,40.7171144,-74.0127588,3.07,43,139933
5.0,7th Avenue & West 28 Street,40.7472363,-73.9933621,3.07,38,123737
5.0,Saint Nicholas Avenue & West 127th Street,40.812008,-73.951506,3.07,5,16295
5.0,Riverside Drive & West 92nd Street,40.793329,-73.976574,3.06,1,3263
5.0,Central Park West,40.771156,-73.979652,3.06,12,39184
5.0,2nd Avenue & East 89th Street,40.7798089,-73.9503368,3.06,12,39253
5.0,9th Avenue & West 50th Street,40.7634796,-73.9889506,3.06,26,85056
5.0,6th Avenue & Charlton Street,40.726958,-74.003445,3.05,8,26214
5.0,3rd Avenue & East 96th Street,40.785194,-73.9493307,3.05,32,104884
5.0,Warren Street & West Street,40.7164234,-74.0129331,3.05,21,68835
5.0,Columbus Avenue,40.7826312,-73.9749879,3.05,7,22953
5.0,East 116th Street & Pleasant Avenue,40.7950342,-73.9331724,3.04,14,45979
5.0,10th Avenue,40.7463948,-74.0051067,3.04,11,36152
5.0,East 67th Street & Madison Avenue,40.768594,-73.9677605,3.04,12,39478
5.0,East 53rd Street & Lexington Avenue,40.7583747,-73.9709918,3.03,24,79314
5.0,East 16th Street & Irving Place,40.735292,-73.987817,3.02,8,26467
5.0,Hester Street & Mulberry Street,40.7181638,-73.9979379,3.01,8,26534
5.0,East 78th Street & Park Avenue,40.7749849,-73.9611216,3.01,11,36493
5.0,Church Street,40.711535,-74.010465,3.01,11,36506
5.0,East 15th Street & Irving Place,40.7346581,-73.9882867,3.01,8,26560
5.0,1st Avenue & East 62nd Street,40.7614885,-73.9605889,3.01,70,232629
5.0,6th Avenue & West 34th Street,40.7497921,-73.9877652,3.01,87,289192
5.0,3rd Avenue & East 42nd Street,40.7507644,-73.9744077,3.01,44,146368
5.0,7th Avenue & West 43rd Street,40.75671,-73.986458,3.01,57,189661
5.0,East 61st Street & Park Avenue,40.7642122,-73.9689903,3.0,20,66611
5.0,Vesey Street & West Street,40.7137089,-74.0136813,3.0,18,60045
5.0,Broadway & West 116th Street,40.8079924,-73.9638152,3.0,7,23364
5.0,Malcolm X Boulevard & West 130th Street,40.8109081,-73.9430908,3.0,1,3338
5.0,East 118th Street & Park Avenue,40.8005551,-73.9421503,2.99,5,16701
5.0,7th Avenue & West 34th Street,40.7510002,-73.990617,2.98,92,308260
5.0,East 63rd Street & Park Avenue,40.7653743,-73.9678596,2.98,14,46973
5.0,East 122nd Street & Madison Avenue,40.80383,-73.942102,2.97,2,6727
5.0,Manhattan Avenue & West 107th Street,40.7993247,-73.9609759,2.97,6,20200
5.0,Delancey Street & Sheriff Street,40.7162008,-73.9817109,2.97,2,6739
5.0,Hudson Street,40.7365314,-74.0058168,2.97,4,13479
5.0,Bedford Street & Commerce Street,40.731544,-74.004939,2.96,1,3378
5.0,Columbus Avenue & West 74th Street,40.7787275,-73.9778347,2.96,15,50742
5.0,7th Avenue South & Christopher Street,40.7336249,-74.0028066,2.95,10,33852
5.0,Broadway & West 95th Street,40.7939303,-73.9721555,2.95,13,44088
5.0,East 58th Street & Madison Avenue,40.7629781,-73.9718586,2.94,27,91988
5.0,2nd Avenue & East 42nd Street,40.7498286,-73.9722049,2.93,50,170502
5.0,Horatio Street & Washington Street,40.738759,-74.008103,2.93,5,17055
5.0,5th Avenue,40.779584,-73.961839,2.92,8,27415
5.0,East 58th Street & Lexington Avenue,40.7616264,-73.9686401,2.92,23,78895
5.0,West Broadway & Worth Street,40.7176679,-74.0075333,2.91,7,24015
5.0,Central Park West & West 106th Street,40.7980472,-73.96004,2.91,2,6865
5.0,6th Avenue & West 40th Street,40.7535585,-73.9850397,2.91,33,113375
5.0,3rd Avenue & East 99th Street,40.7871093,-73.9479326,2.9,5,17214
5.0,2nd Avenue & East 9th Street,40.729192,-73.987239,2.9,20,68864
5.0,3rd Avenue & East 33rd Street,40.745056,-73.9785905,2.9,28,96471
5.0,7th Avenue South & Bedford Street,40.730719,-74.00446,2.9,4,13803
5.0,Clinton Street & South Street,40.7104935,-73.9865861,2.89,9,31089
5.0,Manhattan Avenue,40.8030921,-73.9582135,2.89,4,13838
5.0,Barclay Street & Broadway,40.7119926,-74.0081225,2.89,10,34598
5.0,4th Avenue & Wanamaker Place,40.730557,-73.9905029,2.89,7,24226
5.0,Broadway & West 115th Street,40.8073074,-73.9643043,2.89,7,24234
5.0,8th Avenue & West 33 Street,40.7515147,-73.9939557,2.89,68,235535
5.0,Amsterdam Avenue & West 135th Street,40.8189073,-73.9522132,2.88,9,31204
5.0,11th Avenue & West 28 Street,40.7520155,-74.0047377,2.88,12,41702
5.0,5th Avenue & East 16th Street,40.73733,-73.992654,2.87,13,45224
5.0,2nd Avenue,40.7410343,-73.9786353,2.87,16,55671
5.0,Franklin Street & Varick Street,40.7191185,-74.0069347,2.87,8,27912
5.0,Morningside Drive & West 121st Street,40.809404,-73.957245,2.87,1,3490
5.0,Bleecker Street & MacDougal Street,40.7291711,-74.0011907,2.87,15,52356
5.0,Frederick Douglass Boulevard & West 114th Street,40.803115,-73.956321,2.85,6,21053
5.0,Bleecker Street & Jones Street,40.7317464,-74.00329,2.85,2,7026
5.0,Avenue B & East 8th Street,40.725685,-73.980768,2.84,6,21095
5.0,Crosby Street & Grand Street,40.7204322,-73.999868,2.84,5,17590
5.0,5th Avenue,40.769271,-73.969365,2.84,8,28145
5.0,Broadway & West 72nd Street,40.7787994,-73.9821065,2.84,20,70412
5.0,East 64th Street & Madison Avenue,40.7667187,-73.969127,2.84,9,31711
5.0,Central Park West & West 107th Street,40.7987245,-73.9595473,2.84,2,7049
5.0,East 50th Street & Lexington Avenue,40.756498,-73.972362,2.83,22,77612
5.0,8th Avenue & West 12th Street,40.7375429,-74.0047793,2.83,7,24697
5.0,9th Avenue & West 59th Street,40.7692405,-73.9847774,2.83,22,77720
5.0,East 111th Street & Madison Avenue,40.7968006,-73.9471734,2.83,6,21219
5.0,Broadway & West 76th Street,40.7817194,-73.9809824,2.81,9,31992
5.0,Academy Street & Vermilyea Avenue,40.865365,-73.924385,2.81,2,7121
5.0,East 77th Street & Lexington Avenue,40.773644,-73.9598562,2.81,19,67694
5.0,5th Avenue & East 78th Street,40.77631,-73.964228,2.8,6,21417
5.0,Morningside Avenue,40.808802,-73.955884,2.8,1,3572
5.0,Amsterdam Avenue & West 72nd Street,40.7785905,-73.9816483,2.79,23,82360
5.0,5th Avenue & West 51st Street,40.759165,-73.976744,2.79,30,107453
5.0,3rd Avenue & East 36th Street,40.7469955,-73.9771464,2.79,46,164800
5.0,Church Street & Lispenard Street,40.7200394,-74.0039146,2.79,3,10761
5.0,10th Avenue & West 24th Street,40.748355,-74.003684,2.79,13,46669
5.0,Henry Street & Jefferson Street,40.7135015,-73.9885976,2.78,2,7183
5.0,10th Avenue,40.868889,-73.915681,2.78,4,14372
5.0,East 57th Street & Madison Avenue,40.7622894,-73.9723599,2.78,40,143721
5.0,West 93rd Street & West End Ave.,40.7933315,-73.9746353,2.78,8,28782
5.0,Amsterdam Avenue & West 76th Street,40.7811846,-73.9797549,2.78,11,39639
5.0,5th Avenue & West 55th Street,40.761667,-73.974915,2.77,29,104624
5.0,Little West 12th Street & Washington Street,40.7403078,-74.0079577,2.77,9,32514
5.0,2nd Avenue & East 33rd Street,40.7441069,-73.9763707,2.76,24,86822
5.0,5th Avenue & East 26th Street,40.743451,-73.988194,2.76,19,68735
5.0,9th Avenue & West 46th Street,40.7609858,-73.9907674,2.76,31,112216
5.0,East 12th Street & University Place,40.733922,-73.992792,2.75,12,43583
5.0,East 87th Street & Lexington Avenue,40.7801739,-73.9550916,2.75,15,54487
5.0,Central Park West,40.7954832,-73.9619051,2.75,3,10921
5.0,10th Avenue & West 43rd Street,40.7603,-73.9949814,2.74,38,138612
5.0,10th Avenue & West 22nd Street,40.747023,-74.004653,2.74,10,36487
5.0,Avenue A & East 13th Street,40.729725,-73.980858,2.74,5,18249
5.0,West 105th Street & West End Avenue,40.8009593,-73.9690678,2.74,2,7303
5.0,9th Avenue & West 54th Street,40.7659937,-73.9871254,2.73,20,73133
5.0,Hudson Street,40.717925,-74.008943,2.73,3,10995
5.0,Broadway & West 56th Street,40.7654522,-73.9819937,2.72,13,47709
5.0,Avenue B & East 10th Street,40.726866,-73.979906,2.72,10,36711
5.0,9th Avenue & West 43rd Street,40.7591031,-73.992139,2.72,39,143314
5.0,Riverside Drive,40.8659478,-73.9298529,2.72,8,29429
5.0,11th Avenue & West 50th Street,40.7658627,-73.9946486,2.72,12,44172
5.0,2nd Avenue & East 69th Street,40.7668653,-73.959779,2.71,15,55377
5.0,8th Avenue & West 39th Street,40.75533,-73.991177,2.7,51,188644
5.0,Frederick Douglass Boulevard & West 113th Street,40.802488,-73.956778,2.7,6,22200
5.0,2nd Avenue & East 54th Street,40.757381,-73.966702,2.7,24,88818
5.0,Broadway & West 51st Street,40.7620648,-73.9836282,2.7,15,55538
5.0,East 48th Street & Lexington Avenue,40.755243,-73.973276,2.7,23,85210
5.0,Frederick Douglass Boulevard & West 120th Street,40.806981,-73.9535,2.7,3,11123
5.0,East 42nd Street & Lexington Avenue,40.7514557,-73.9760254,2.69,60,222767
5.0,Pearl Street & Wall Street,40.705547,-74.007949,2.69,3,11154
5.0,3rd Avenue & East 115th Street,40.797258,-73.940524,2.68,8,29827
5.0,Broome Street & Mulberry Street,40.7204864,-73.9968212,2.68,7,26123
5.0,Broadway & West 85th Street,40.7876214,-73.9770038,2.67,10,37437
5.0,3rd Avenue & East 94th Street,40.78389,-73.9502824,2.67,14,52486
5.0,5th Avenue & East 22nd Street,40.74088,-73.99007,2.66,20,75231
5.0,11th Avenue & West 57th Street,40.7702886,-73.9914181,2.66,43,161755
5.0,Albany Street & Washington Street,40.7095053,-74.0138882,2.66,4,15051
5.0,11th Avenue & West 48th Street,40.7646309,-73.9955449,2.66,23,86609
5.0,14th Street Loop & Avenue A,40.730428,-73.9803529,2.66,20,75322
5.0,East Broadway & Rutgers Street,40.714051,-73.9902009,2.65,4,15075
5.0,9th Avenue & West 49th Street,40.7628513,-73.9894083,2.65,32,120831
5.0,3rd Avenue & East 51st Street,40.7564418,-73.970282,2.65,31,117169
5.0,East 76th Street & Park Avenue,40.7737343,-73.9620316,2.64,11,41588
5.0,Broadway & West 42nd Street,40.7558137,-73.9864171,2.64,15,56803
5.0,Riverside Boulevard & West 70th Street,40.7795514,-73.9880005,2.64,8,30343
5.0,East 80th Street & Lexington Avenue,40.7756382,-73.9584018,2.64,12,45535
5.0,East 37th Street & Madison Avenue,40.7496686,-73.9815675,2.63,20,76040
5.0,Saint Nicholas Avenue & West 125th Street,40.810765,-73.952591,2.62,32,122023
5.0,East 14th Street,40.735204,-73.991692,2.62,36,137561
5.0,7th Avenue & West 33 Street,40.7503119,-73.9911201,2.62,54,206389
5.0,Columbus Avenue & West 105th Street,40.7985659,-73.9633655,2.62,8,30589
5.0,East 23rd Street & Lexington Avenue,40.7395037,-73.9847586,2.61,21,80374
5.0,6th Avenue & Lispenard Street,40.7206388,-74.0052198,2.61,15,57512
5.0,9th Avenue & West 55th Street,40.76661,-73.9866698,2.61,24,92054
5.0,Queens-Midtown Tunnel,40.745624,-73.9726034,2.61,1,3837
5.0,West 95th Street & West End Ave.,40.7945858,-73.9737244,2.6,14,53860
5.0,East 59th Street & Madison Avenue,40.7635979,-73.9714037,2.6,27,104025
5.0,11th Avenue & West 49th Street,40.7652375,-73.9950957,2.59,22,84912
5.0,Essex Street & Rivington Street,40.7198309,-73.9875431,2.59,11,42459
5.0,Malcolm X Boulevard & West 131st Street,40.8115326,-73.9426361,2.59,1,3860
5.0,5th Avenue & East 65th Street,40.768025,-73.970281,2.58,20,77393
5.0,Bleecker Street & West 11th Street,40.735961,-74.005126,2.58,5,19378
5.0,Manhattan Avenue & West 108th Street,40.7999544,-73.9605143,2.58,6,23280
5.0,Adam Clayton Powell Jr. Boulevard & West 132nd Street,40.8134246,-73.9451819,2.57,1,3887
5.0,10th Avenue & West 25th Street,40.748974,-74.003236,2.57,14,54448
5.0,Greenwich Street & West Houston Street,40.7289084,-74.0085943,2.57,10,38930
5.0,9th Avenue & West 44th Street,40.7597281,-73.9916837,2.57,32,124611
5.0,Cathedral Parkway & Manhattan Avenue,40.8011516,-73.9596364,2.57,18,70135
5.0,Baxter Street & Hogan Place,40.7143698,-74.0004541,2.56,11,42940
5.0,1st Avenue & East 61st Street,40.7608639,-73.9610636,2.56,42,164071
5.0,3rd Avenue & East 31st Street,40.7438224,-73.9794966,2.56,13,50816
5.0,3rd Avenue & East 101st Street,40.7883833,-73.9470027,2.56,4,15640
5.0,East 98th Street & Madison Avenue,40.7885301,-73.9532121,2.55,17,66565
5.0,Columbus Avenue & West 67th Street,40.7742266,-73.9811168,2.55,11,43123
5.0,Church Street & Leonard Street,40.7176834,-74.0057919,2.55,12,47089
5.0,Broadway & Reade Street,40.7146812,-74.0058865,2.54,6,23664
5.0,11th Avenue,40.7677405,-73.9932635,2.53,13,51297
5.0,1st Avenue & East 30th Street,40.741274,-73.975343,2.53,44,173780
5.0,7th Avenue & West 25th Street,40.745383,-73.994709,2.53,28,110734
5.0,Columbus Avenue & West 81st Street,40.7832429,-73.9745419,2.53,20,79121
5.0,Bleecker Street & Charles Street,40.73466,-74.004748,2.52,4,15844
5.0,1st Avenue & East 16th Street,40.732664,-73.9816006,2.52,14,55545
5.0,3rd Avenue,40.7877536,-73.9474623,2.52,4,15884
5.0,East 67th Street & Lexington Avenue,40.7672321,-73.9645324,2.51,13,51883
5.0,East 71st Street & Lexington Avenue,40.769737,-73.9627055,2.51,16,63865
5.0,11th Avenue & West 47th Street,40.7640036,-73.9960052,2.5,24,95824
5.0,Washington Street & West 14th Street,40.741628,-74.00697,2.5,12,47957
5.0,5th Avenue,40.7872254,-73.9562677,2.5,4,16024
5.0,Broadway & West 86th Street,40.7882867,-73.9764349,2.49,15,60145
5.0,Greenwich Street & Horatio Street,40.738754,-74.00646,2.49,4,16088
5.0,Broadway & West 39th Street,40.7536275,-73.9871097,2.48,7,28183
5.0,Riverside Boulevard & West 67th Street,40.7774824,-73.9888435,2.48,2,8058
5.0,Horatio Street & Jane Street,40.738142,-74.008154,2.48,4,16153
5.0,Lincoln Tunnel Expressway & West 33rd Street,40.7534417,-73.9985006,2.48,1,4039
5.0,Hanover Street,40.7055418,-74.0090528,2.47,1,4041
5.0,6th Avenue & West 35 Street,40.750458,-73.9872889,2.47,27,109107
5.0,2nd Avenue & East 10th Street,40.729779,-73.986812,2.47,18,72913
5.0,Beekman Street & South Street,40.7066963,-74.0023124,2.47,1,4055
5.0,Amsterdam Avenue & West 92nd Street,40.7914959,-73.9722281,2.47,7,28387
5.0,Lafayette Street & Leonard Street,40.716181,-74.002558,2.46,5,20298
5.0,Hudson Street & West 10th Street,40.733743,-74.0062792,2.46,13,52897
5.0,2nd Avenue & East 64th Street,40.7637382,-73.9620616,2.45,24,97887
5.0,East 85th Street & Park Avenue,40.7795391,-73.9578075,2.45,15,61222
5.0,East 101st Street & Madison Avenue,40.790419,-73.951835,2.45,11,44908
5.0,South Street,40.7037691,-74.0070607,2.45,3,12263
5.0,8th Avenue & West 44th Street,40.758532,-73.9888431,2.44,59,241356
5.0,8th Avenue & West 37th Street,40.754091,-73.992079,2.43,46,189073
5.0,Morningside Drive & West 120th Street,40.808671,-73.957617,2.43,1,4111
5.0,Lafayette Street & Worth Street,40.7155919,-74.0030273,2.43,10,41134
5.0,8th Avenue & West 47th Street,40.7604088,-73.9874753,2.43,34,140018
5.0,East 86th Street & Lexington Avenue,40.7795072,-73.9555814,2.42,23,94888
5.0,Cedar Street & Nassau Street,40.708117,-74.009829,2.42,1,4126
5.0,East 6th Street,40.728117,-73.990232,2.42,1,4126
5.0,East 66th Street & Park Avenue,40.7673389,-73.9667158,2.42,19,78599
5.0,Grand Street & Mercer Street,40.721252,-74.001447,2.42,5,20693
5.0,Jackson Street & Madison Street,40.713555,-73.980853,2.41,9,37324
5.0,5th Avenue & East 52nd Street,40.759787,-73.976289,2.41,29,120350
5.0,East 37th Street & Park Avenue,40.7489496,-73.9798606,2.41,25,103806
5.0,Amsterdam Avenue & West 88th Street,40.7889871,-73.9740595,2.4,10,41584
5.0,Amsterdam Avenue,40.7933783,-73.9708539,2.4,10,41603
5.0,Grand Street & Lafayette Street,40.720044,-73.999061,2.4,4,16645
5.0,Broadway & West 52nd Street,40.7626973,-73.9832221,2.4,20,83229
5.0,Avenue A & East 11th Street,40.728446,-73.98179,2.4,10,41650
5.0,1st Avenue & East 13th Street,40.7306534,-73.9830644,2.39,23,96076
5.0,Christopher Street,40.7331389,-74.0058299,2.39,4,16714
5.0,2nd Avenue & East 76th Street,40.7713964,-73.9564729,2.39,18,75437
5.0,9th Avenue & West 24th Street,40.747164,-74.0008811,2.38,14,58815
5.0,East 49th Street & Lexington Avenue,40.75587,-73.97282,2.38,25,105122
5.0,West 72nd Street & West End Ave.,40.7798073,-73.9844842,2.37,21,88527
5.0,East 62nd Street & York Avenue,40.7605433,-73.9583477,2.37,66,278396
5.0,1st Avenue & East 57th Street,40.7583127,-73.9629223,2.36,44,186073
5.0,Broadway & West 168th Street,40.8411266,-73.9398609,2.36,1,4237
5.0,South End Avenue & West Thames Street,40.708457,-74.017398,2.36,2,8476
5.0,East 63rd Street & Madison Avenue,40.7660912,-73.9695848,2.36,8,33935
5.0,Broadway,40.708304,-74.011248,2.36,3,12730
5.0,East 25th Street & Lexington Avenue,40.7407867,-73.9838144,2.36,6,25464
5.0,East 96th Street & Madison Avenue,40.7872313,-73.9541598,2.35,37,157203
5.0,Hudson Street & Perry Street,40.735133,-74.0060475,2.35,3,12754
5.0,East 97th Street & FDR Drive,40.7836666,-73.9434999,2.35,2,8504
5.0,Lafayette Street & Spring Street,40.7223037,-73.9971275,2.35,17,72347
5.0,FDR Drive,40.7845766,-73.9419969,2.35,2,8518
5.0,John Street & Water Street,40.706853,-74.005003,2.35,7,29816
5.0,Old Slip,40.703813,-74.008325,2.35,2,8520
5.0,East 90th Street & Park Avenue,40.7827842,-73.9554459,2.34,6,25682
5.0,Convent Avenue & West 135th Street,40.818395,-73.95088,2.33,8,34314
5.0,West Street,40.7144376,-74.0134178,2.33,16,68628
5.0,Hudson Street,40.725192,-74.007669,2.33,3,12875
5.0,Academy Street & Seaman Avenue,40.867769,-73.925919,2.33,3,12877
5.0,West 60th Street & West End Avenue,40.7722297,-73.9900092,2.33,11,47242
4.0,Bleecker Street,40.7254655,-73.9930404,2.33,2,8592
4.0,9th Avenue & West 48th Street,40.7622326,-73.9898591,2.33,22,94589
4.0,West 74th Street & West End Ave.,40.7811281,-73.9835374,2.33,8,34408
4.0,Columbus Avenue & West 86th Street,40.7864873,-73.9721756,2.32,27,116169
4.0,West 77th Street & West End Ave.,40.7830301,-73.9821288,2.32,11,47341
4.0,Lafayette Street & Prince Street,40.723686,-73.996476,2.32,14,60360
4.0,Saint Nicholas Avenue & West 126th Street,40.811442,-73.952101,2.31,4,17308
4.0,East 73rd Street & Park Avenue,40.7718227,-73.9634226,2.31,7,30299
4.0,10th Avenue & West 58th Street,40.7697676,-73.9880799,2.31,22,95342
4.0,East 17th Street,40.7345986,-73.9843466,2.31,1,4334
4.0,9th Avenue & West 17th Street,40.7428829,-74.0039992,2.3,22,95504
4.0,Charles Street & Greenwich Street,40.734296,-74.007162,2.3,7,30392
4.0,East 26th Street & Madison Avenue,40.7427711,-73.9865977,2.3,14,60824
4.0,Hudson Street & West Houston Street,40.7287662,-74.0070745,2.3,11,47828
4.0,5th Avenue & East 38th Street,40.750959,-73.982724,2.3,27,117470
4.0,Amsterdam Avenue & West 99th Street,40.7959856,-73.9689504,2.3,3,13054
4.0,5th Avenue & West 27th Street,40.7440672,-73.9877451,2.3,21,91452
4.0,Warren Street & West Broadway,40.7149502,-74.0096777,2.29,7,30561
4.0,East 76th Street & Lexington Avenue,40.7730129,-73.9603164,2.29,14,61196
4.0,East 82nd Street & Lexington Avenue,40.7769107,-73.9574722,2.29,11,48099
4.0,Henshaw Street & Riverside Drive,40.866438,-73.9304693,2.29,10,43738
4.0,Galvin Avenue & West 41st Street,40.7593876,-73.9969538,2.29,6,26243
4.0,East 65th Street & Park Avenue,40.7667142,-73.9671748,2.28,21,92002
4.0,Franklin Street & Hudson Street,40.719296,-74.008699,2.28,10,43837
4.0,Bridge Street & Whitehall Street,40.703588,-74.013114,2.28,1,4389
4.0,Stone Street & Whitehall Street,40.7040587,-74.013192,2.28,5,21949
4.0,Broadway & West 97th Street,40.795291,-73.9712265,2.28,11,48308
4.0,Grand Street & Mulberry Street,40.719324,-73.997303,2.27,7,30810
4.0,East 110th Street & Madison Avenue,40.7961784,-73.9476292,2.27,5,22056
4.0,Greenwich Avenue,40.738749,-74.0024005,2.26,8,35328
4.0,2nd Avenue & East 23rd Street,40.7378801,-73.9809087,2.26,54,238716
4.0,Maiden Lane & Nassau Street,40.709044,-74.008893,2.26,3,13288
4.0,3rd Avenue & East 60th Street,40.7621859,-73.9661163,2.26,39,172899
4.0,East 71st Street & Park Avenue,40.7704703,-73.9644367,2.25,11,48871
4.0,East 87th Street & York Avenue,40.7766012,-73.9466301,2.25,10,44429
4.0,Broadway & West 101st Street,40.7977996,-73.9693893,2.25,2,8889
4.0,Columbus Avenue & West 70th Street,40.7761042,-73.9797477,2.25,6,26669
4.0,11th Avenue & West 52nd Street,40.7671047,-73.9937222,2.25,15,66690
4.0,Morris Street & Washington Street,40.7064386,-74.0150993,2.25,5,22241
